재배유형,날짜,요일,추천작업,작업설명,이시기_주의사항
가을재배,2026-09-23,수,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-24,목,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-25,금,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-26,토,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-27,일,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-28,월,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-29,화,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-09-30,수,제초·북주기·배수,,"고온태풍 막바지 대비, 가을재배 파종 준비"
가을재배,2026-10-01,목,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-02,금,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-03,토,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-04,일,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-05,월,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-06,화,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-07,수,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-08,목,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-09,금,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-10,토,제초·북주기·배수 · 병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-11,일,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-12,월,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-13,화,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-14,수,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-15,목,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-16,금,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-17,토,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-18,일,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-19,월,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-20,화,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-21,수,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-22,목,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-23,금,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-24,토,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-25,일,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-26,월,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-27,화,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-28,수,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-29,목,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-30,금,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-10-31,토,병해충 방제,,"저온·서리 주의(가을재배 생육기), 병해충 방제 철저 / 덩이줄기 비대기: 칼슘 부족 상태에서 급성장 시 중심공동(속 빈 증상) 발생 주의"
가을재배,2026-11-01,일,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-02,월,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-03,화,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-04,수,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-05,목,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-06,금,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-07,토,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-08,일,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-09,월,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-10,화,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-11,수,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-12,목,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-13,금,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-14,토,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-15,일,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-16,월,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-17,화,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-18,수,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-19,목,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-20,금,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-21,토,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-22,일,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-23,월,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-24,화,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-25,수,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-26,목,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-27,금,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-28,토,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-29,일,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-11-30,월,수확,,"저온·서리로 수량감소·동해 우려, 겨울시설재배 파종 준비 / 수확 시 마찰·고온으로 열개(표면 갈라짐) 발생 가능 — 온도 높으면 서둘러 수확"
가을재배,2026-12-01,화,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"시설 보온 관리, 저장 중인 감자는 저온(3~4℃) 유지 및 주기적 환기 / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
가을재배,2026-12-02,수,예비저장,적정온도 12~18℃·습도 80~85%. 빛이 들지 않고 통풍 잘되는 서늘한 곳에 얇게 펴서 10~14일간 말려요.,"시설 보온 관리, 저장 중인 감자는 저온(3~4℃) 유지 및 주기적 환기 / 저온→고온 급변 또는 고온 밀폐 저장 시 흑색심부(내부 흑변) 주의"
